id_pedido,id_cliente,data_pedido,canal,valor_bruto,desconto,categoria,subcategoria,prazo_estimado_dias,prazo_real_dias,avaliacao
1376,52,2024-11-07,App,126.75,38.42,Livros,Ficção,5,3,5
1377,280,2024-09-20,App,1825.55,135.68,Esporte,Bola,4,2,5
1378,181,2024-11-04,App,7248.71,1065.74,Beleza,TV,7,8,4
1379,211,2024-08-13,App,120.92,7.27,Livros,Não-ficção,1,1,5
1380,296,2025-03-17,Web,2875.24,196.77,Casa & Cozinha,Camiseta,5,4,4
1381,450,2025-07-11,App,159.81,16.66,Livros,Educação,2,1,5
1382,467,2024-12-23,App,3105.6,535.97,Esporte,Garrafa,1,2,4
1383,142,2024-11-12,Web,830.96,173.96,Beleza,Protetor Solar,4,3,5
1384,496,2024-12-21,Web,3294.3,814.52,Casa & Cozinha,Panela,9,7,3
1385,250,2024-10-22,Web,408.09,41.93,Esporte,Bola,5,2,5
1386,145,2025-08-30,Web,1655.22,186.5,Eletrônicos,Smartphone,6,7,4
1387,339,2024-01-01,Web,208.61,16.71,Beleza,Creme,1,2,3
1388,258,2025-07-28,Web,522.88,8.29,Beleza,Perfume,3,6,3
1389,376,2024-07-20,Web,7813.61,985.7,Beleza,Creme,4,4,3
1390,327,2025-01-30,Web,4126.3,216.43,Beleza,Maquiagem,2,2,4
1391,72,2024-07-23,Web,466.21,26.0,Casa & Cozinha,Aspirador,6,6,3
1392,44,2024-10-31,Web,2094.32,74.62,Livros,HQ,1,1,4
1393,224,2024-04-08,Web,248.44,21.72,Beleza,Maquiagem,3,2,5
1394,351,2025-01-01,Web,4130.58,901.02,Esporte,Garrafa,1,1,5
1395,237,2024-01-29,App,1376.86,137.69,Esporte,Garrafa,6,6,5
1396,72,2025-09-21,App,153.55,0.0,Livros,Não-ficção,3,1,5
1397,461,2025-08-02,App,665.11,1.16,Esporte,Camiseta,4,6,4
1398,344,2024-01-07,Web,646.6,63.74,Livros,Educação,3,2,4
1399,139,2024-04-19,Web,116.88,14.81,Beleza,Creme,5,3,4
1400,354,2024-12-05,App,82.63,16.52,Livros,Infantil,2,2,4
1401,379,2024-02-24,App,134.22,13.32,Livros,HQ,5,6,4
1402,254,2024-05-19,Web,1780.75,122.86,Beleza,Creme,5,5,4
1403,480,2024-01-07,App,7482.55,532.71,Casa & Cozinha,Aspirador,1,1,4
1404,451,2024-05-03,Web,6438.87,831.6,Eletrônicos,TV,2,1,5
1405,427,2025-06-01,Web,740.27,97.15,Casa & Cozinha,Liquidificador,9,10,3
1406,248,2024-07-07,App,3113.84,154.07,Beleza,Bicicleta,1,1,5
1407,326,2024-01-23,Web,550.53,21.25,Beleza,Não-ficção,5,5,4
1408,149,2024-10-23,App,4827.15,120.4,Esporte,Não-ficção,10,11,4
1409,76,2024-01-29,Web,1683.72,144.43,Esporte,Camiseta,5,4,5
1410,156,2024-02-04,App,14511.5,1219.96,Esporte,Bicicleta,2,2,5
1411,142,2024-01-10,App,46.54,1.14,Livros,Não-ficção,6,3,4
1412,463,2025-06-21,Web,1334.67,72.21,Casa & Cozinha,Panela,4,4,4
1413,369,2025-07-30,Web,1656.49,236.21,Beleza,Liquidificador,5,5,4
1414,473,2025-02-07,Web,330.93,12.88,Livros,Ficção,3,1,5
1415,260,2025-06-22,Web,1228.02,29.64,Beleza,Protetor Solar,3,4,5
1416,35,2024-02-16,Web,5691.86,550.02,Casa & Cozinha,Filtro de Água,8,8,4
1417,348,2025-05-02,Web,62.02,6.99,Beleza,Shampoo,4,4,5
1418,451,2024-06-27,App,2753.72,130.52,Esporte,Garrafa,5,4,4
1419,32,2025-09-18,Web,7696.35,633.65,Eletrônicos,Tablet,3,3,4
1420,192,2025-09-13,App,1492.62,163.16,Casa & Cozinha,Cafeteira,3,3,4
1421,358,2025-04-05,Web,712.0,68.07,Livros,Aspirador,4,3,5
1422,83,2025-03-20,App,2689.79,0.0,Casa & Cozinha,Tablet,1,1,3
1423,18,2024-05-23,App,1325.87,92.94,Esporte,Garrafa,9,8,5
1424,443,2024-03-14,Web,304.08,20.45,Livros,Educação,1,1,4
1425,424,2025-04-30,Web,113.36,12.76,Livros,HQ,3,4,3
1426,411,2024-03-09,Web,4859.34,79.27,Livros,Tablet,3,4,4
1427,153,2024-04-13,Web,114.21,9.5,Livros,HQ,1,2,4
1428,115,2024-10-23,App,119.73,17.19,Esporte,Tênis,4,5,3
1429,447,2024-06-10,App,120.76,6.97,Livros,Infantil,1,1,4
1430,266,2025-09-17,Web,4932.38,185.84,Eletrônicos,Fone de Ouvido,1,1,5
1431,457,2024-04-23,Web,8247.27,932.84,Eletrônicos,Notebook,1,1,5
1432,392,2024-03-01,Web,642.14,36.69,Beleza,Protetor Solar,2,2,4
1433,340,2024-03-04,Web,96.86,13.55,Livros,Infantil,1,1,5
1434,360,2024-02-06,Web,1552.8,53.1,Esporte,Garrafa,4,5,5
1435,314,2024-03-23,App,1237.7,32.57,Casa & Cozinha,Liquidificador,7,9,3
1436,22,2024-04-16,Web,142.99,23.85,Beleza,Protetor Solar,5,6,4
1437,156,2024-08-21,Web,92.41,0.0,Casa & Cozinha,Aspirador,5,5,4
1438,441,2025-01-23,App,220.89,19.54,Livros,HQ,2,3,4
1439,357,2024-05-08,Web,759.67,84.27,Casa & Cozinha,Liquidificador,11,11,5
1440,61,2025-09-22,App,946.99,43.93,Casa & Cozinha,Aspirador,6,8,4
1441,471,2024-02-29,Web,5415.42,0.0,Eletrônicos,Smartphone,6,7,3
1442,383,2025-07-03,Web,14364.09,623.73,Eletrônicos,Tablet,1,1,4
1443,309,2024-09-07,App,288.71,35.88,Esporte,Camiseta,11,10,4
1444,63,2024-03-19,Web,1156.08,124.01,Casa & Cozinha,Não-ficção,5,3,5
1445,155,2025-01-10,App,320.27,40.32,Beleza,Shampoo,3,1,3
1446,137,2024-11-22,App,4969.34,1355.25,Eletrônicos,Fone de Ouvido,9,9,5
1447,211,2025-09-28,Web,1519.34,47.97,Casa & Cozinha,Liquidificador,1,1,4
1448,267,2024-08-24,Web,2710.36,0.0,Casa & Cozinha,Liquidificador,2,3,5
1449,19,2024-08-28,App,14440.77,1641.29,Eletrônicos,Bola,5,4,3
1450,139,2024-10-11,Web,3388.13,327.67,Eletrônicos,Tablet,1,1,4
1451,438,2025-09-16,Web,1227.98,93.52,Esporte,Camiseta,9,11,2
1452,23,2024-08-17,Web,2540.85,160.82,Esporte,Bicicleta,4,4,5
1453,339,2024-11-08,Web,12071.4,2594.88,Beleza,Notebook,1,1,4
1454,415,2025-08-28,Web,4731.6,500.31,Esporte,Bicicleta,2,2,4
1455,401,2024-02-28,App,697.38,25.96,Beleza,Educação,3,2,3
1456,291,2025-06-15,Web,9185.2,413.0,Beleza,Smartphone,5,5,4
1457,395,2025-07-09,Web,3361.43,306.94,Beleza,Notebook,6,5,4
1458,401,2025-09-14,Web,988.68,74.86,Beleza,Maquiagem,1,1,5
1459,434,2024-07-02,Web,7761.87,195.16,Eletrônicos,Smartphone,3,3,5
1460,495,2025-01-02,Web,12861.04,307.46,Casa & Cozinha,Filtro de Água,6,6,5
1461,283,2024-11-17,App,163.32,20.98,Beleza,Perfume,2,3,5
1462,142,2024-09-22,App,1492.62,185.05,Casa & Cozinha,Cafeteira,11,9,3
1463,317,2024-02-20,Web,949.1,110.89,Casa & Cozinha,Não-ficção,7,5,4
1464,22,2025-07-20,App,489.96,23.73,Beleza,Perfume,4,4,5
1465,9,2024-12-27,Web,176.02,24.32,Beleza,Shampoo,3,4,5
1466,40,2025-06-03,Web,62.02,6.82,Beleza,Shampoo,4,7,4
1467,293,2025-01-15,App,10142.03,1580.19,Eletrônicos,Tablet,1,1,4
1468,168,2025-09-13,App,2651.74,26.08,Esporte,Garrafa,5,5,4
1469,192,2025-04-26,App,4279.91,596.5,Eletrônicos,Notebook,6,6,5
1470,23,2024-10-24,App,17341.24,282.21,Eletrônicos,Notebook,6,7,4
1471,261,2025-08-18,App,4416.16,564.25,Livros,Camiseta,1,1,5
1472,333,2024-03-21,App,993.94,0.0,Livros,Infantil,3,1,5
1473,450,2025-06-24,App,312.97,1.47,Livros,Educação,4,3,5
1474,429,2025-08-12,Web,378.53,1.94,Beleza,Shampoo,5,6,5
1475,186,2024-08-24,Web,7574.99,394.61,Beleza,Shampoo,5,7,3
1476,210,2025-01-05,Web,9305.5,1015.87,Eletrônicos,Tablet,2,4,4
1477,230,2025-03-04,Web,1282.91,74.68,Beleza,Educação,3,4,4
1478,71,2025-09-12,Web,248.44,9.06,Beleza,Maquiagem,4,5,4
1479,210,2025-03-07,Web,106.58,7.74,Livros,Não-ficção,4,2,4
1480,396,2024-07-21,App,3979.27,470.94,Casa & Cozinha,Liquidificador,9,9,4
1481,241,2024-04-13,Web,2540.85,335.67,Esporte,Bicicleta,6,8,4
1482,86,2024-03-15,Web,5177.66,279.49,Esporte,Camiseta,3,1,4
1483,151,2024-05-01,Web,15253.4,1298.92,Eletrônicos,Notebook,4,6,3
1484,467,2025-02-22,App,2196.88,311.23,Beleza,Creme,4,5,5
1485,376,2024-07-06,App,7093.09,652.12,Livros,Não-ficção,1,4,3
1486,304,2025-01-13,App,494.34,41.83,Beleza,Maquiagem,1,1,4
1487,261,2025-08-25,Web,1147.51,54.29,Beleza,Creme,5,3,5
1488,266,2025-06-21,Web,1539.41,237.77,Beleza,Creme,5,5,5
1489,22,2024-08-03,Web,248.44,22.14,Beleza,Maquiagem,1,4,4
1490,146,2024-06-18,Web,2710.2,277.44,Esporte,Bicicleta,5,4,5
1491,87,2024-10-22,App,10282.26,925.42,Eletrônicos,TV,4,2,4
1492,342,2024-10-12,Web,171.16,9.78,Livros,Não-ficção,2,1,3
1493,15,2025-09-04,App,5446.83,603.9,Livros,Educação,1,1,5
1494,486,2025-08-07,Web,1830.84,91.45,Casa & Cozinha,Liquidificador,3,3,5
1495,152,2024-04-22,App,4856.96,509.94,Esporte,Bicicleta,1,3,3
1496,143,2024-04-29,App,5183.28,446.79,Beleza,Maquiagem,7,7,4
1497,377,2025-06-09,App,95.92,1.11,Beleza,Maquiagem,7,6,3
1498,20,2025-03-19,Web,478.71,39.34,Beleza,Educação,7,8,4
1499,429,2024-02-06,App,1839.61,363.24,Beleza,Shampoo,5,4,4
1500,113,2024-07-19,Web,1040.73,54.25,Casa & Cozinha,Cafeteira,6,4,3
1501,145,2024-05-14,Web,2911.37,391.53,Livros,Educação,2,3,4
1502,364,2024-07-01,Web,1223.5,56.63,Livros,Camiseta,1,1,4
1503,272,2024-07-03,App,651.61,91.17,Livros,Ficção,3,2,5
1504,247,2024-10-29,Web,500.75,89.89,Beleza,Creme,1,1,4
1505,229,2024-11-29,Web,273.15,66.55,Casa & Cozinha,Cafeteira,6,6,5
1506,164,2024-04-26,Web,1105.87,99.72,Casa & Cozinha,Liquidificador,7,7,4
1507,248,2025-05-15,App,1889.57,255.7,Beleza,Creme,1,1,3
1508,436,2025-02-22,Web,913.14,115.23,Beleza,Maquiagem,3,2,4
1509,218,2025-02-12,Web,156.98,11.88,Livros,Ficção,1,3,4
1510,174,2024-02-16,Web,99.74,14.22,Livros,Infantil,3,1,5
1511,275,2024-07-30,App,321.07,5.35,Beleza,Protetor Solar,2,1,4
1512,277,2024-01-21,App,1075.34,80.79,Esporte,Camiseta,7,6,5
1513,361,2024-12-07,App,728.36,150.19,Livros,HQ,3,1,4
1514,186,2025-07-02,Web,103.51,5.63,Livros,Educação,6,6,5
1515,368,2024-08-22,Web,2982.71,403.63,Esporte,Tênis,5,6,4
1516,111,2025-07-20,App,9616.49,33.55,Eletrônicos,Educação,1,1,4
1517,81,2024-10-16,Web,250.22,6.41,Beleza,Shampoo,2,2,5
1518,384,2024-05-06,App,2772.13,96.5,Esporte,Garrafa,6,5,5
1519,380,2024-10-03,App,127.68,15.18,Livros,Não-ficção,3,2,4
1520,391,2025-03-01,Web,1482.08,105.73,Livros,HQ,3,4,4
1521,201,2024-07-17,App,408.32,36.04,Beleza,Maquiagem,5,5,4
1522,52,2024-09-27,App,522.71,24.66,Beleza,Creme,3,2,4
1523,209,2025-07-28,Web,196.63,10.19,Livros,Educação,1,1,5
1524,196,2024-01-18,App,2064.21,209.77,Livros,HQ,1,1,4
1525,296,2024-01-26,Web,249.46,0.0,Esporte,Tênis,11,10,4
1526,56,2024-11-14,Web,7658.99,1380.14,Eletrônicos,Tablet,6,5,4
1527,128,2024-03-26,Web,143.46,6.53,Livros,Educação,1,1,3
1528,120,2024-03-01,App,559.95,55.83,Beleza,Maquiagem,4,4,4
1529,428,2024-06-03,Web,2981.09,244.09,Eletrônicos,Garrafa,4,5,4
1530,288,2025-05-15,Web,176.02,16.63,Beleza,Shampoo,3,2,5
1531,363,2025-05-09,Web,10183.44,0.0,Eletrônicos,Tablet,3,3,3
1532,83,2025-06-16,App,5420.4,238.99,Esporte,Bicicleta,6,4,3
1533,59,2024-02-09,App,183.13,6.94,Livros,Educação,1,1,4
1534,384,2025-07-14,Web,1120.15,85.27,Casa & Cozinha,Liquidificador,7,6,5
1535,151,2024-10-04,Web,2018.52,281.46,Livros,Infantil,1,1,4
1536,268,2024-07-28,App,2315.12,224.4,Livros,Educação,1,3,4
1537,437,2024-05-18,Web,5526.47,385.94,Livros,Smartphone,5,5,4
1538,241,2024-03-09,App,908.99,106.24,Casa & Cozinha,Aspirador,5,6,4
1539,49,2025-07-04,Web,2277.37,234.25,Esporte,Bola,10,10,3
1540,35,2024-12-24,App,7228.01,900.08,Beleza,Protetor Solar,5,6,5
1541,300,2024-11-09,Web,200.69,32.79,Beleza,Shampoo,1,1,4
1542,40,2025-08-29,Web,1434.79,0.0,Beleza,Cafeteira,2,5,3
1543,409,2025-06-18,Web,372.08,66.3,Beleza,Protetor Solar,4,5,4
1544,142,2025-09-22,App,385.92,16.56,Casa & Cozinha,Cafeteira,11,10,5
1545,119,2024-08-09,Web,3008.21,341.85,Casa & Cozinha,Panela,2,1,4
1546,497,2024-02-23,Web,563.85,75.56,Beleza,Maquiagem,3,8,4
1547,202,2025-01-21,App,4598.49,383.0,Beleza,Maquiagem,2,1,4
1548,41,2025-09-11,App,4139.28,6.44,Beleza,Bicicleta,2,2,5
1549,461,2025-03-21,App,1717.54,91.91,Esporte,Tênis,8,6,3
1550,395,2024-12-20,App,113.36,9.8,Livros,HQ,1,1,4
1551,472,2024-07-14,Web,5415.42,722.57,Eletrônicos,Smartphone,4,2,5
1552,185,2025-06-22,Web,1244.98,208.75,Beleza,Protetor Solar,6,5,4
1553,258,2024-01-14,App,549.17,28.61,Beleza,Perfume,5,4,4
1554,204,2024-02-14,App,11512.27,1031.37,Beleza,Fone de Ouvido,2,2,5
1555,442,2025-04-27,App,1242.11,10.48,Livros,Cafeteira,1,1,4
1556,385,2025-07-12,App,1772.69,148.23,Eletrônicos,Notebook,12,15,2
1557,366,2024-06-05,App,573.41,46.62,Casa & Cozinha,Liquidificador,6,4,4
1558,428,2024-05-02,Web,7631.01,991.96,Beleza,Maquiagem,2,1,2
1559,437,2024-07-17,App,1331.93,1.98,Beleza,Maquiagem,4,2,3
1560,301,2025-01-10,Web,12020.74,957.61,Esporte,Garrafa,4,2,3
1561,374,2024-09-30,Web,96.31,12.39,Beleza,Perfume,4,3,3
1562,353,2025-06-01,Web,2610.32,248.26,Beleza,Maquiagem,3,1,3
1563,175,2025-04-22,Web,999.97,96.27,Livros,Bola,5,4,3
1564,94,2024-03-29,Web,2572.12,366.72,Casa & Cozinha,Smartphone,7,7,5
1565,192,2025-04-16,Web,623.19,0.0,Beleza,Maquiagem,7,9,5
1566,462,2024-07-14,App,5277.7,625.36,Beleza,Maquiagem,4,6,3
1567,143,2024-05-23,Web,908.99,90.44,Casa & Cozinha,Aspirador,6,4,4
1568,103,2024-06-30,App,1928.18,16.71,Esporte,Bicicleta,5,8,2
1569,251,2024-12-29,Web,32.41,5.41,Livros,Educação,2,1,5
1570,324,2024-06-23,Web,4964.97,640.96,Casa & Cozinha,Educação,7,7,5
1571,331,2024-10-22,Web,149.96,7.74,Livros,Não-ficção,4,3,5
1572,47,2025-06-09,App,2277.37,59.1,Esporte,Bola,3,1,4
1573,473,2024-04-28,Web,1184.58,94.52,Livros,Liquidificador,6,6,3
1574,289,2025-01-21,App,7023.7,1029.32,Beleza,Maquiagem,4,2,4
1575,172,2024-12-10,App,119.73,30.15,Esporte,Tênis,6,5,4
1576,240,2025-07-13,Web,173.76,20.16,Esporte,Bola,4,4,3
1577,356,2025-03-21,App,378.53,14.59,Beleza,Shampoo,5,6,4
1578,192,2025-09-07,Web,16084.03,1796.3,Beleza,Creme,4,3,4
1579,391,2025-06-03,Web,800.37,29.44,Beleza,Perfume,5,2,3
1580,206,2025-08-30,Web,1159.54,58.18,Beleza,Creme,1,2,4
1581,495,2025-06-20,Web,14887.15,1181.77,Casa & Cozinha,Liquidificador,5,2,5
1582,235,2025-02-09,Web,161.58,17.13,Casa & Cozinha,Panela,6,5,5
1583,89,2024-11-04,Web,834.84,209.51,Casa & Cozinha,Aspirador,1,1,4
1584,371,2024-09-07,Web,4637.93,147.58,Eletrônicos,Smartphone,5,4,3
1585,242,2025-07-17,App,326.76,47.64,Livros,Camiseta,4,6,4
1586,391,2024-04-08,Web,696.71,51.32,Casa & Cozinha,Liquidificador,5,3,4
1587,168,2024-10-16,App,771.73,25.99,Esporte,Bicicleta,4,2,5
1588,343,2025-08-23,Web,2089.73,149.87,Beleza,Shampoo,3,2,4
1589,307,2025-02-11,App,928.18,7.59,Casa & Cozinha,Não-ficção,7,4,4
1590,223,2024-04-05,Web,1441.29,57.81,Casa & Cozinha,Bicicleta,7,8,5
1591,421,2025-05-07,Web,4967.29,406.17,Casa & Cozinha,Camiseta,2,1,4
1592,352,2024-04-13,App,6202.04,267.01,Eletrônicos,Smartphone,10,6,4
1593,66,2025-08-11,Web,5572.4,637.16,Livros,Smartphone,2,1,4
1594,217,2024-02-25,Web,7332.41,291.1,Eletrônicos,TV,1,1,5
1595,411,2025-04-06,Web,269.8,12.88,Beleza,Educação,5,6,4
1596,92,2025-03-10,Web,4605.76,51.55,Eletrônicos,Tablet,4,4,3
1597,173,2025-08-27,Web,408.09,39.78,Esporte,Bola,6,8,3
1598,238,2024-10-15,Web,4610.96,266.35,Esporte,Bola,6,4,4
1599,173,2024-10-30,App,169.46,18.73,Beleza,Perfume,4,4,5
1600,183,2025-03-03,Web,7270.48,1174.23,Eletrônicos,Notebook,3,3,5
1601,183,2024-02-07,Web,1492.62,0.0,Casa & Cozinha,Cafeteira,6,8,3
1602,49,2024-05-09,App,3090.02,81.4,Beleza,Bicicleta,3,5,4
1603,317,2024-09-06,App,2139.43,160.74,Livros,Educação,4,3,3
1604,312,2024-04-13,Web,7158.63,976.74,Beleza,Creme,4,3,5
1605,381,2024-03-22,App,7332.41,984.18,Eletrônicos,TV,4,2,4
1606,293,2024-09-24,App,492.74,21.17,Beleza,Shampoo,6,4,4
1607,294,2025-04-29,Web,1686.21,22.6,Beleza,Perfume,6,6,4
1608,93,2024-10-18,Web,1248.43,106.09,Eletrônicos,Smartphone,9,10,4
1609,337,2024-05-12,Web,348.87,0.0,Beleza,Maquiagem,5,2,4
1610,116,2024-01-19,App,500.75,57.24,Beleza,Creme,2,1,4
1611,312,2025-04-16,Web,615.89,33.69,Beleza,Protetor Solar,1,2,3
1612,7,2024-12-17,Web,2163.15,383.8,Esporte,Bicicleta,5,4,5
1613,438,2025-05-25,Web,1750.19,266.41,Beleza,Camiseta,1,1,4
1614,293,2024-03-21,App,21197.04,2618.4,Beleza,Tablet,4,3,3
1615,190,2024-11-07,Web,2277.37,206.21,Esporte,Bola,9,8,4
1616,320,2025-08-21,Web,2540.85,206.64,Esporte,Bicicleta,7,6,3
1617,392,2024-01-24,App,380.25,9.22,Livros,Ficção,3,1,3
1618,193,2025-07-04,Web,4842.94,332.39,Casa & Cozinha,Liquidificador,10,8,4
1619,57,2025-08-07,Web,6719.56,982.18,Esporte,Garrafa,5,5,5
1620,143,2024-11-23,App,395.41,67.87,Beleza,Maquiagem,6,5,4
1621,440,2025-02-17,Web,2304.9,249.11,Esporte,Bola,5,5,5
1622,448,2024-06-30,Web,24.39,1.01,Beleza,Protetor Solar,1,2,4
1623,336,2024-06-25,App,84.4,3.16,Livros,Infantil,4,2,4
1624,499,2025-03-04,Web,1403.2,0.0,Casa & Cozinha,Filtro de Água,7,11,4
1625,42,2025-09-05,Web,3412.36,453.98,Eletrônicos,Smartphone,7,8,4
1626,128,2024-06-19,Web,2926.92,0.0,Eletrônicos,Tablet,7,5,5
1627,12,2025-09-07,App,284.16,25.3,Livros,Não-ficção,1,1,3
1628,83,2025-04-13,Web,2474.71,176.63,Casa & Cozinha,Aspirador,10,8,5
1629,106,2025-08-14,Web,6489.45,294.05,Esporte,Bicicleta,7,5,4
1630,408,2024-06-30,App,2236.92,145.75,Eletrônicos,TV,1,1,5
1631,429,2024-12-05,App,3220.72,793.1,Beleza,Bola,2,3,3
1632,444,2025-06-16,App,11225.38,1575.76,Beleza,Tablet,2,1,5
1633,311,2025-06-30,App,3716.55,76.97,Eletrônicos,Fone de Ouvido,4,6,4
1634,204,2024-02-10,Web,2013.38,109.23,Livros,Não-ficção,2,1,5
1635,75,2024-09-25,App,7057.91,400.1,Casa & Cozinha,TV,2,2,4
1636,73,2024-09-05,App,4747.72,416.32,Eletrônicos,TV,3,2,4
1637,356,2024-03-16,Web,535.67,0.0,Beleza,Shampoo,7,5,5
1638,170,2025-04-06,App,8343.56,366.57,Casa & Cozinha,Notebook,8,9,5
1639,114,2025-01-14,Web,783.72,89.17,Beleza,Maquiagem,5,5,5
1640,366,2025-03-26,App,1105.87,141.41,Casa & Cozinha,Liquidificador,4,3,4
1641,150,2025-01-28,Web,238.63,51.48,Casa & Cozinha,Filtro de Água,10,8,5
1642,76,2025-08-21,Web,171.16,0.0,Livros,Não-ficção,3,3,5
1643,265,2025-02-19,Web,2250.81,140.26,Beleza,Não-ficção,4,1,5
1644,249,2024-06-22,App,107.68,14.88,Livros,Ficção,3,5,4
1645,8,2024-03-07,Web,643.53,91.3,Casa & Cozinha,Filtro de Água,5,5,5
1646,312,2024-05-02,App,427.88,0.0,Esporte,Bola,2,1,4
1647,327,2024-01-13,App,1471.45,114.19,Casa & Cozinha,Educação,1,3,4
1648,488,2024-12-03,Web,393.26,90.86,Livros,Educação,1,3,3
1649,276,2024-03-22,App,53.16,6.14,Livros,Infantil,4,5,4
1650,126,2024-09-19,App,320.27,33.31,Beleza,Shampoo,2,1,5
1651,368,2025-04-12,Web,3344.44,216.01,Beleza,Perfume,3,2,4
1652,68,2025-06-19,Web,378.53,9.09,Beleza,Shampoo,6,6,5
1653,298,2025-05-03,Web,3803.65,0.0,Eletrônicos,Fone de Ouvido,1,1,4
1654,325,2024-03-15,Web,6921.93,728.68,Eletrônicos,Tablet,1,1,4
1655,52,2025-07-09,Web,710.52,39.41,Beleza,Creme,1,1,4
1656,464,2024-04-24,App,946.99,63.33,Casa & Cozinha,Aspirador,6,5,5
1657,326,2025-09-21,App,2018.6,154.44,Beleza,Não-ficção,2,5,4
1658,331,2024-11-02,Web,200.56,44.06,Beleza,Protetor Solar,5,6,5
1659,288,2025-05-30,Web,1000.1,86.69,Casa & Cozinha,Cafeteira,8,8,4
1660,164,2025-06-05,Web,3305.72,333.64,Eletrônicos,Fone de Ouvido,1,2,4
1661,345,2024-11-07,Web,1138.01,397.04,Beleza,Educação,5,6,4
1662,158,2025-05-28,Web,12361.93,1894.73,Livros,TV,5,5,5
1663,108,2025-08-07,App,1307.58,16.92,Casa & Cozinha,Aspirador,7,8,5
1664,403,2024-06-24,App,3352.98,283.05,Beleza,Maquiagem,7,6,5
1665,335,2025-09-01,App,1687.06,62.3,Beleza,Filtro de Água,4,8,3
1666,439,2024-11-06,Web,4038.54,578.61,Esporte,Tênis,2,1,4
1667,162,2025-04-05,Web,3208.02,78.66,Eletrônicos,Garrafa,1,5,3
1668,496,2025-02-22,Web,2145.12,34.6,Beleza,Bola,3,3,4
1669,132,2024-10-28,App,684.85,83.93,Esporte,Bicicleta,8,9,4
1670,167,2025-07-25,Web,1495.83,38.3,Casa & Cozinha,Filtro de Água,6,7,4
1671,226,2024-10-07,Web,157.78,6.04,Beleza,Maquiagem,2,1,4
1672,483,2025-08-30,Web,5204.88,377.31,Beleza,Notebook,3,3,3
1673,328,2024-12-16,Web,208.61,41.51,Beleza,Creme,5,5,5
1674,69,2024-03-16,Web,1775.57,91.88,Casa & Cozinha,Garrafa,1,1,5
1675,294,2024-07-23,Web,407.56,33.31,Beleza,Maquiagem,2,1,4
1676,391,2024-09-23,Web,13850.31,976.96,Eletrônicos,Smartphone,6,7,4
1677,491,2025-01-04,App,758.53,16.93,Casa & Cozinha,Filtro de Água,4,4,5
1678,240,2024-08-21,Web,163.32,10.37,Beleza,Perfume,3,1,3
1679,383,2024-01-24,Web,4009.72,283.25,Esporte,Bicicleta,9,10,4
1680,426,2025-06-25,Web,15606.44,419.08,Esporte,Bicicleta,7,6,4
1681,276,2025-05-18,Web,5952.51,303.11,Eletrônicos,Fone de Ouvido,2,2,3
1682,290,2024-04-04,App,1510.57,270.88,Livros,Educação,1,1,5
1683,45,2025-08-10,App,8133.54,415.89,Casa & Cozinha,Tablet,1,3,4
1684,142,2025-04-21,Web,9282.34,409.15,Beleza,Tablet,3,3,4
1685,400,2025-03-18,App,139.39,19.31,Beleza,Creme,4,2,4
1686,425,2025-02-03,Web,684.85,2.89,Esporte,Bicicleta,5,4,4
1687,439,2024-08-16,Web,2014.18,79.18,Livros,Educação,3,3,5
1688,421,2025-08-11,App,1141.5,79.22,Casa & Cozinha,Aspirador,8,8,5
1689,14,2025-06-30,App,4003.63,693.2,Beleza,Protetor Solar,4,4,5
1690,118,2024-08-01,Web,522.88,90.94,Beleza,Perfume,3,3,5
1691,471,2024-08-10,App,1928.18,124.38,Esporte,Bicicleta,8,7,4
1692,486,2025-01-19,Web,5048.62,454.49,Casa & Cozinha,Camiseta,8,5,5
1693,195,2025-08-27,App,1492.62,163.9,Casa & Cozinha,Cafeteira,3,2,4
1694,297,2025-06-12,Web,667.95,28.22,Casa & Cozinha,Liquidificador,7,10,4
1695,163,2025-03-01,Web,2703.16,129.56,Livros,Não-ficção,5,7,3
1696,216,2025-02-13,App,2406.34,221.74,Esporte,Tênis,1,1,5
1697,429,2024-03-07,Web,9662.99,1341.23,Beleza,Creme,6,5,4
1698,9,2024-10-08,App,3534.15,302.14,Beleza,Notebook,1,1,4
1699,72,2025-04-26,App,232.66,31.05,Casa & Cozinha,Aspirador,5,3,4
1700,339,2024-10-27,Web,959.88,145.29,Casa & Cozinha,Panela,6,5,4
1701,90,2025-06-15,App,3449.81,183.29,Casa & Cozinha,Cafeteira,7,8,4
1702,84,2024-01-31,Web,5965.42,320.42,Esporte,Tênis,2,2,4
1703,136,2025-09-28,Web,2275.33,246.25,Beleza,Notebook,1,4,3
1704,447,2024-05-27,App,642.75,56.1,Esporte,Camiseta,15,15,4
1705,370,2025-06-21,Web,1143.62,0.0,Beleza,Protetor Solar,4,5,3
1706,48,2025-03-05,App,111.5,4.84,Livros,Ficção,3,3,5
1707,213,2025-07-03,Web,6469.55,672.05,Beleza,Maquiagem,2,2,5
1708,337,2025-07-06,Web,5016.78,499.5,Livros,TV,1,1,4
1709,293,2024-07-19,Web,1419.19,61.11,Casa & Cozinha,Panela,4,1,5
1710,43,2024-04-07,App,6438.87,1015.96,Eletrônicos,TV,9,7,5
1711,129,2024-07-08,App,1324.63,102.69,Esporte,Bola,5,6,3
1712,267,2025-06-13,Web,3195.13,430.81,Beleza,Maquiagem,6,7,5
1713,436,2024-02-05,App,17731.94,1602.9,Casa & Cozinha,Aspirador,8,8,4
